date,classification,sentiment_value,total_pnl,total_volume,n_trades,n_wins,n_losses,win_rate
2025-01-02,Greed,70.0,8716.519087,774674.84,361,165,3,0.9821428571428571
2025-01-03,Greed,74.0,6028.486793,771208.99,508,138,25,0.8466257668711656
2025-01-04,Greed,73.0,2553.537968,1826029.6199999999,371,75,10,0.8823529411764706
2025-01-05,Greed,72.0,3187.719363,451943.57,239,100,4,0.9615384615384616
2025-01-06,Extreme Greed,76.0,6064.185393,556526.99,573,89,32,0.7355371900826446
2025-01-07,Extreme Greed,78.0,16098.227531,1313178.1,637,485,15,0.97
2025-01-08,Greed,70.0,130117.090554,3177275.18,1039,386,36,0.9146919431279621
2025-01-09,Greed,69.0,46975.928902,1020733.25,522,145,24,0.8579881656804734
2025-01-10,Neutral,50.0,-10116.875552,6547449.68,819,432,56,0.8852459016393442
2025-01-11,Greed,69.0,2269.080536,1658098.71,283,69,19,0.7840909090909091
2025-01-12,Greed,62.0,5742.241803,2258459.17,602,472,3,0.9936842105263158
2025-01-13,Greed,61.0,9655.429352,2936648.0100000002,408,158,8,0.9518072289156626
2025-01-14,Greed,63.0,16069.512355,876581.97,275,137,4,0.9716312056737588
2025-01-15,Greed,70.0,14819.5883,1801599.8900000001,267,123,16,0.8848920863309353
2025-01-16,Extreme Greed,75.0,20807.709328,3049692.96,371,127,14,0.900709219858156
2025-01-17,Extreme Greed,75.0,7006.415608,1110230.46,238,126,1,0.9921259842519685
2025-01-18,Extreme Greed,77.0,443.2330819999997,2711629.88,651,248,32,0.8857142857142857
2025-01-19,Extreme Greed,77.0,87923.799302,9715215.3,1567,317,117,0.7304147465437788
2025-01-20,Extreme Greed,76.0,87277.239173,8287327.01,1315,687,121,0.8502475247524752
2025-01-21,Extreme Greed,76.0,11077.839421,1523729.82,530,205,9,0.9579439252336449
2025-01-22,Extreme Greed,84.0,20524.408057,1778406.43,832,234,62,0.7905405405405406
2025-01-23,Extreme Greed,75.0,101256.24216,3697028.66,1218,805,42,0.9504132231404959
2025-01-24,Extreme Greed,75.0,10602.779738,1611433.45,874,488,11,0.9779559118236473
2025-01-25,Extreme Greed,75.0,-10348.016255999999,1239377.7,506,141,29,0.8294117647058824
2025-01-26,Greed,73.0,40823.466668,1201173.66,451,196,10,0.9514563106796117
2025-01-27,Greed,71.0,41331.765392,1508028.31,773,368,32,0.92
2025-01-28,Greed,72.0,17979.613973,579412.17,498,313,15,0.9542682926829268
2025-01-29,Greed,72.0,23421.01147,1897513.41,910,379,14,0.9643765903307888
2025-01-30,Greed,70.0,23097.471385,3014397.17,1067,370,53,0.8747044917257684
2025-01-31,Extreme Greed,76.0,35868.296773,2783411.48,1016,550,36,0.9385665529010239
2025-02-01,Greed,68.0,32300.205017,1363746.44,634,378,20,0.949748743718593
2025-02-02,Greed,60.0,162854.759623,5661092.29,1319,473,56,0.8941398865784499
2025-02-03,Fear,44.0,348871.326269,22592901.37,2380,1103,235,0.8243647234678625
2025-02-04,Greed,72.0,416876.88812,15678409.27,2512,695,102,0.8720200752823086
2025-02-05,Neutral,54.0,56706.235562,8743231.51,1297,417,90,0.8224852071005917
2025-02-06,Neutral,49.0,33803.799733,2818508.87,1703,785,44,0.9469240048250904
2025-02-07,Fear,44.0,22450.002091,3460263.54,1524,430,107,0.8007448789571695
2025-02-08,Fear,44.0,586.703253,839734.97,575,110,12,0.9016393442622951
2025-02-09,Neutral,46.0,150551.829492,2920919.7,764,329,5,0.9850299401197605
2025-02-10,Fear,43.0,63908.49465,3624958.44,889,425,37,0.9199134199134199
2025-02-11,Neutral,47.0,-6093.784817,2797544.17,848,185,141,0.5674846625766872
2025-02-12,Neutral,46.0,19848.635032,4143974.54,1031,477,80,0.8563734290843806
2025-02-13,Neutral,50.0,27829.534238,3199852.21,1370,641,16,0.9756468797564688
2025-02-14,Neutral,48.0,213860.675308,4007103.42,1655,710,92,0.885286783042394
2025-02-15,Neutral,50.0,45042.92701,1712852.95,932,401,16,0.9616306954436451
2025-02-16,Neutral,54.0,2369.478425,806177.64,681,300,49,0.8595988538681948
2025-02-17,Neutral,51.0,1818.573295,2031044.64,941,211,31,0.871900826446281
2025-02-18,Neutral,47.0,91204.672403,3371128.68,1676,858,72,0.9225806451612903
2025-02-19,Fear,44.0,14985.794701,3263930.24,1361,582,58,0.909375
2025-02-20,Neutral,49.0,46008.794102,4628609.29,2012,964,28,0.9717741935483871
2025-02-21,Greed,55.0,119693.49395,3972159.88,1873,978,34,0.9664031620553359
2025-02-22,Neutral,49.0,25278.704178,3175570.2,686,341,11,0.96875
2025-02-23,Neutral,50.0,10656.934251,1141310.74,520,234,9,0.9629629629629629
2025-02-24,Neutral,49.0,38470.176242,11223619.59,5616,2228,299,0.8816778789077958
2025-02-25,Fear,25.0,204762.177034,19414984.36,6246,1628,513,0.7603923400280242
2025-02-26,Extreme Fear,21.0,63229.063129,4946958.13,1176,789,61,0.928235294117647
2025-02-27,Extreme Fear,10.0,-36525.167517,1999898.43,890,247,173,0.5880952380952381
2025-02-28,Extreme Fear,16.0,225628.108748,4123660.77,1019,396,13,0.9682151589242054
2025-03-01,Extreme Fear,20.0,10596.108968,263824.13,174,78,6,0.9285714285714286
2025-03-02,Fear,26.0,66914.320708,6460848.74,532,267,14,0.9501779359430605
2025-03-03,Fear,33.0,616413.032233,8244590.38,1482,912,33,0.9650793650793651
2025-03-04,Extreme Fear,15.0,182075.566585,11124247.15,2402,609,209,0.7444987775061125
2025-03-05,Extreme Fear,20.0,269328.365917,9193654.22,1660,1259,20,0.9843627834245504
2025-03-06,Fear,25.0,16101.125561,6765324.96,760,365,17,0.9554973821989529
2025-03-07,Fear,34.0,150236.061627,19854275.48,2552,1333,98,0.9315164220824598
2025-03-08,Fear,28.0,24700.773359,892083.51,529,301,2,0.9933993399339934
2025-03-09,Fear,27.0,19773.457395,10419697.99,1422,627,0,1.0
2025-03-10,Extreme Fear,20.0,-10010.027269999999,16811790.68,2911,1157,177,0.8673163418290855
2025-03-11,Extreme Fear,24.0,-76880.729036,14016952.09,3286,616,581,0.5146198830409356
2025-03-12,Fear,34.0,288105.984215,18618139.15,3968,2240,93,0.9601371624517788
2025-03-13,Neutral,45.0,14114.870873,3285591.22,962,440,50,0.8979591836734694
2025-03-14,Fear,27.0,68646.160089,8047187.16,2210,1887,35,0.981789802289282
2025-03-15,Neutral,46.0,78694.624572,2355749.54,261,155,34,0.8201058201058201
2025-03-16,Fear,30.0,-7910.943544999999,10187921.51,530,123,97,0.5590909090909091
2025-03-17,Fear,32.0,26163.906513,3592895.05,920,417,66,0.8633540372670807
2025-03-18,Fear,34.0,72322.788824,4050655.47,834,188,58,0.7642276422764228
2025-03-19,Fear,32.0,29374.682341,4598813.57,1612,671,104,0.8658064516129033
2025-03-20,Neutral,49.0,10246.859436,1652257.93,771,315,125,0.7159090909090909
2025-03-21,Fear,31.0,6951.270374,2543903.39,698,349,0,1.0
2025-03-22,Fear,32.0,12498.535254,971809.42,535,254,77,0.7673716012084593
2025-03-23,Fear,30.0,14047.421585,2593519.67,447,146,0,1.0
2025-03-24,Neutral,45.0,107878.961301,3017587.05,1027,632,39,0.9418777943368107
2025-03-25,Neutral,46.0,32030.90678,5372519.77,791,286,104,0.7333333333333333
2025-03-26,Neutral,47.0,15802.167427,7597754.37,3102,841,777,0.5197775030902348
2025-03-27,Fear,40.0,58825.359221,3240279.46,785,262,3,0.9886792452830189
2025-03-28,Fear,44.0,21337.179335,1483092.61,728,231,3,0.9871794871794872
2025-03-29,Fear,26.0,12098.872931,3668151.83,1894,674,266,0.7170212765957447
2025-03-30,Fear,32.0,15795.11514,2850874.96,568,94,12,0.8867924528301887
2025-03-31,Fear,34.0,6978.184557,2164772.4699999997,495,259,33,0.886986301369863
2025-04-01,Fear,34.0,-2202.6622420000003,704445.1900000001,192,88,34,0.7213114754098361
2025-04-02,Fear,44.0,202212.740938,3867930.6,1076,963,1,0.9989626556016598
2025-04-03,Fear,25.0,-2365.961276,8670233.15,1748,520,114,0.8201892744479495
2025-04-04,Fear,28.0,-25515.678949999998,3835545.73,1272,493,196,0.7155297532656023
2025-04-05,Fear,30.0,35907.33771,1267564.22,360,209,6,0.9720930232558139
2025-04-06,Fear,34.0,47053.449272,3551252.06,1048,332,14,0.9595375722543352
2025-04-07,Extreme Fear,23.0,34527.370305,14460253.14,2814,673,590,0.5328582739509106
2025-04-08,Extreme Fear,24.0,34899.394798,8869391.4,943,386,75,0.8373101952277657
2025-04-09,Extreme Fear,18.0,43120.444797,28556806.47,3967,1708,516,0.7679856115107914
2025-04-10,Fear,39.0,158261.822261,28741953.29,2127,1125,206,0.845229151014275
2025-04-11,Fear,25.0,126406.479081,11319327.07,1096,368,85,0.8123620309050773
2025-04-12,Fear,43.0,410419.694533,55914617.49,2109,574,147,0.7961165048543689
2025-04-13,Neutral,45.0,48696.021521,14171154.79,1321,478,88,0.8445229681978799
2025-04-14,Fear,31.0,45680.443063,13079972.98,890,376,42,0.8995215311004785
2025-04-15,Fear,38.0,72357.706282,20752168.24,1131,647,5,0.9923312883435583
2025-04-16,Fear,29.0,58631.730257,36502715.9,1608,547,260,0.677819083023544
2025-04-17,Fear,30.0,5427.919886,2604551.51,1031,313,56,0.8482384823848238
2025-04-18,Fear,33.0,4880.4047439999995,24610650.46,1894,971,21,0.9788306451612904
2025-04-19,Fear,32.0,71950.577495,32706462.71,2786,814,208,0.7964774951076321
2025-04-20,Fear,37.0,25060.341936,12126094.05,1982,790,172,0.8212058212058212
2025-04-21,Fear,39.0,34369.267906999994,42104054.84,1718,677,175,0.7946009389671361
2025-04-22,Neutral,47.0,58652.763578,33753625.24,2998,888,400,0.6894409937888198
2025-04-23,Greed,72.0,-419020.225731,30682443.79,6159,2000,2139,0.48320850446967867
2025-04-24,Greed,63.0,50704.395965,35088918.64,2232,923,263,0.7782462057335582
2025-04-25,Greed,60.0,20218.859206,27749455.78,1653,638,92,0.873972602739726
2025-04-26,Greed,65.0,-4125.753942,11948127.77,1131,195,357,0.3532608695652174
2025-04-27,Greed,61.0,2702.067468,487537.69,337,120,43,0.7361963190184049
2025-04-28,Neutral,54.0,36906.813759,26124921.49,1379,575,147,0.796398891966759
2025-04-29,Greed,60.0,125749.613427,34089511.66,2243,969,65,0.937137330754352
2025-04-30,Greed,56.0,14003.797269,12693878.85,1113,295,34,0.8966565349544073
2025-05-01,Neutral,53.0,54536.829297000004,10720240.52,1230,530,144,0.7863501483679525
